rootId,root,childId,child,incremental visits
57,Call_for_paper,57,Call_for_paper,11
58,Conference_announcement,58,Conference_announcement,12
0,Contribution_co-author,33,Regular_author,27
33,Regular_author,33,Regular_author,28
1,Conference_www,49,Conference_document,109
49,Conference_document,49,Conference_document,110
2,Active_conference_participant,34,Conference_contributor,38
34,Conference_contributor,34,Conference_contributor,39
3,Contribution_1th-author,33,Regular_author,29
33,Regular_author,34,Conference_contributor,40
34,Conference_contributor,34,Conference_contributor,41
4,Extended_abstract,4,Extended_abstract,23
5,Accepted_contribution,5,Accepted_contribution,25
6,Conference_part,6,Conference_part,36
7,Track,7,Track,16
8,Paper,52,Regular_contribution,28
52,Regular_contribution,52,Regular_contribution,29
9,Track-workshop_chair,40,Person,91
40,Person,40,Person,92
10,Review_preference,10,Review_preference,18
11,Submitted_contribution,21,Written_contribution,42
21,Written_contribution,41,Conference_contribution,55
41,Conference_contribution,41,Conference_contribution,56
12,Invited_speaker,12,Invited_speaker,15
13,Reviewer,13,Reviewer,14
14,Committee,14,Committee,42
15,Chair,15,Chair,16
16,Review,16,Review,14
17,Information_for_participants,17,Information_for_participants,13
18,Conference_applicant,40,Person,93
40,Person,40,Person,94
19,Registeered_applicant,18,Conference_applicant,25
18,Conference_applicant,18,Conference_applicant,26
20,Rejected_contribution,24,Reviewed_contribution,31
24,Reviewed_contribution,24,Reviewed_contribution,32
21,Written_contribution,21,Written_contribution,44
22,Early_paid_applicant,37,Paid_applicant,30
37,Paid_applicant,37,Paid_applicant,31
23,Conference_proceedings,23,Conference_proceedings,18
24,Reviewed_contribution,24,Reviewed_contribution,34
25,Camera_ready_contribution,5,Accepted_contribution,26
5,Accepted_contribution,24,Reviewed_contribution,35
24,Reviewed_contribution,11,Submitted_contribution,23
11,Submitted_contribution,21,Written_contribution,45
21,Written_contribution,21,Written_contribution,46
26,Conference_participant,40,Person,95
40,Person,40,Person,96
27,Committee_member,40,Person,97
40,Person,40,Person,98
28,Publisher,28,Publisher,18
29,Review_expertise,29,Review_expertise,18
30,Presentation,41,Conference_contribution,57
41,Conference_contribution,49,Conference_document,111
49,Conference_document,49,Conference_document,112
31,Conference_volume,31,Conference_volume,14
32,Tutorial,6,Conference_part,37
6,Conference_part,6,Conference_part,38
33,Regular_author,33,Regular_author,31
34,Conference_contributor,40,Person,99
40,Person,40,Person,100
35,Abstract,4,Extended_abstract,24
4,Extended_abstract,4,Extended_abstract,25
36,Conference_fees,36,Conference_fees,18
37,Paid_applicant,19,Registeered_applicant,23
19,Registeered_applicant,19,Registeered_applicant,24
38,Workshop,6,Conference_part,39
6,Conference_part,6,Conference_part,40
39,Call_for_participation,39,Call_for_participation,14
40,Person,40,Person,102
41,Conference_contribution,49,Conference_document,113
49,Conference_document,49,Conference_document,114
42,Poster,41,Conference_contribution,59
41,Conference_contribution,41,Conference_contribution,60
43,Steering_committee,43,Steering_committee,14
44,Co-chair,44,Co-chair,13
45,Program_committee,45,Program_committee,15
46,Organizing_committee,14,Committee,43
14,Committee,14,Committee,44
47,Conference,47,Conference,26
48,Important_dates,48,Important_dates,18
49,Conference_document,49,Conference_document,116
50,Organization,50,Organization,18
51,Invited_talk,51,Invited_talk,13
52,Regular_contribution,52,Regular_contribution,31
53,Organizer,53,Organizer,18
54,Topic,54,Topic,18
55,Late_paid_applicant,37,Paid_applicant,33
37,Paid_applicant,19,Registeered_applicant,25
19,Registeered_applicant,18,Conference_applicant,27
18,Conference_applicant,18,Conference_applicant,28
56,Passive_conference_participant,56,Passive_conference_participant,14
57,Call_for_paper,49,Conference_document,117
49,Conference_document,49,Conference_document,118
58,Conference_announcement,58,Conference_announcement,14
0,Contribution_co-author,33,Regular_author,32
33,Regular_author,34,Conference_contributor,43
34,Conference_contributor,40,Person,103
40,Person,40,Person,104
1,Conference_www,1,Conference_www,13
2,Active_conference_participant,34,Conference_contributor,44
34,Conference_contributor,40,Person,105
40,Person,40,Person,106
3,Contribution_1th-author,33,Regular_author,33
33,Regular_author,33,Regular_author,34
4,Extended_abstract,52,Regular_contribution,32
52,Regular_contribution,21,Written_contribution,47
21,Written_contribution,41,Conference_contribution,61
41,Conference_contribution,41,Conference_contribution,62
5,Accepted_contribution,24,Reviewed_contribution,36
24,Reviewed_contribution,24,Reviewed_contribution,37
6,Conference_part,6,Conference_part,42
7,Track,7,Track,18
8,Paper,8,Paper,13
9,Track-workshop_chair,40,Person,107
40,Person,40,Person,108
10,Review_preference,10,Review_preference,20
11,Submitted_contribution,21,Written_contribution,48
21,Written_contribution,21,Written_contribution,49
12,Invited_speaker,34,Conference_contributor,45
34,Conference_contributor,40,Person,109
40,Person,40,Person,110
13,Reviewer,40,Person,111
40,Person,40,Person,112
14,Committee,14,Committee,46
15,Chair,27,Committee_member,20
27,Committee_member,27,Committee_member,21
16,Review,49,Conference_document,119
49,Conference_document,49,Conference_document,120
17,Information_for_participants,17,Information_for_participants,15
18,Conference_applicant,40,Person,113
40,Person,40,Person,114
19,Registeered_applicant,19,Registeered_applicant,27
20,Rejected_contribution,20,Rejected_contribution,13
21,Written_contribution,41,Conference_contribution,63
41,Conference_contribution,49,Conference_document,121
49,Conference_document,49,Conference_document,122
22,Early_paid_applicant,22,Early_paid_applicant,14
23,Conference_proceedings,23,Conference_proceedings,20
24,Reviewed_contribution,24,Reviewed_contribution,39
25,Camera_ready_contribution,25,Camera_ready_contribution,13
26,Conference_participant,26,Conference_participant,23
27,Committee_member,40,Person,115
40,Person,40,Person,116
28,Publisher,28,Publisher,20
29,Review_expertise,29,Review_expertise,20
30,Presentation,30,Presentation,23
31,Conference_volume,47,Conference,27
47,Conference,47,Conference,28
32,Tutorial,32,Tutorial,15
33,Regular_author,34,Conference_contributor,46
34,Conference_contributor,34,Conference_contributor,47
34,Conference_contributor,40,Person,117
40,Person,40,Person,118
35,Abstract,4,Extended_abstract,27
4,Extended_abstract,4,Extended_abstract,28
36,Conference_fees,36,Conference_fees,20
37,Paid_applicant,19,Registeered_applicant,28
19,Registeered_applicant,18,Conference_applicant,30
18,Conference_applicant,40,Person,119
40,Person,40,Person,120
38,Workshop,38,Workshop,16
39,Call_for_participation,39,Call_for_participation,16
40,Person,40,Person,122
41,Conference_contribution,49,Conference_document,123
49,Conference_document,49,Conference_document,124
42,Poster,41,Conference_contribution,65
41,Conference_contribution,41,Conference_contribution,66
43,Steering_committee,43,Steering_committee,16
44,Co-chair,44,Co-chair,15
45,Program_committee,45,Program_committee,17
46,Organizing_committee,14,Committee,47
14,Committee,14,Committee,48
47,Conference,47,Conference,30
48,Important_dates,48,Important_dates,20
49,Conference_document,49,Conference_document,126
50,Organization,50,Organization,20
51,Invited_talk,30,Presentation,24
30,Presentation,30,Presentation,25
52,Regular_contribution,21,Written_contribution,51
21,Written_contribution,21,Written_contribution,52
53,Organizer,53,Organizer,20
54,Topic,54,Topic,20
55,Late_paid_applicant,37,Paid_applicant,35
37,Paid_applicant,37,Paid_applicant,36
56,Passive_conference_participant,56,Passive_conference_participant,16
57,Call_for_paper,57,Call_for_paper,14
58,Conference_announcement,58,Conference_announcement,16
